Program,Task Code,Task Name,Task Type,Contract,Parent WBS,Current Planned Start,Current Planned Completed,Current Planned Duration (Days),Actual Start,Actual Completed,Actual Duration (Days),Delay (Days),Overrun (Days),Overrun (%),Current Early Start,Current Early End,Current Late Start,Current Late End,Predecessors,Successors
820_As-built,8200IFC365,"849 - Nam Cheong Ventilation Building (VB7) - Corridors and Roof (Radio Communications)",TT_Mile,,"849 - Radio Communications System",14-Jul-2014,14-Jul-2014,0,14-Jul-2014,14-Jul-2014,,0,,,,,,,0,0
820_As-built,8200IFC375,"849 - D/T Tunnel from the Northern contract limit to CH137+860 (Radio Communications)",TT_Mile,,"849 - Radio Communications System",02-Jun-2014,02-Jun-2014,0,02-Jun-2014,02-Jun-2014,,0,,,,,,,0,0
820_As-built,8200IFC385,"849 - D/T Tunnel from CH137+860 to the Southern contract limit and C&C section within Hoi Ting Road Shaft",TT_Mile,,"849 - Radio Communications System",29-Sep-2014,29-Sep-2014,0,29-Sep-2014,29-Sep-2014,,0,,,,,,,0,0
820_As-built,8200IFC188,"849 - U/T Tunnel from CH137+860 to the Southern contract limit and C&C section within Hoi Ting Road Shaft",TT_Mile,,"849 - Radio Communications System",27-Apr-2015,27-Apr-2015,0,27-Apr-2015,27-Apr-2015,,0,,,,,,,0,0
820_As-built,8200IFC185,"849 - U/T Tunnel from the Northern contract limit to CH137+860 (Radio Communications)",TT_Mile,,"849 - Radio Communications System",29-Sep-2014,29-Sep-2014,0,29-Sep-2014,29-Sep-2014,,0,,,,,,,0,0
820_As-built,8200IFC180,"849 - Nam Cheong Ventilation Building (VB7) - TER and CTER (Radio Communications)",TT_Mile,,"849 - Radio Communications System",24-Feb-2014,24-Feb-2014,0,24-Feb-2014,24-Feb-2014,,0,,,,,,,0,0
820_As-built,8200IFC105,"827 - D/T All Cross Passages for Door Frame & Door Installation, from CH137+860 to Southern contract limit",TT_Mile,,"827 - Supply and Installation of Cross Passage Doors",19-May-2014,19-May-2014,0,19-May-2014,19-May-2014,,0,,,,,,,0,0
820_As-built,8200IFC110,"827 - D/T All Cross Passages for Door Frame and Door installation, from northern contract limit to CH137+860",TT_Mile,,"827 - Supply and Installation of Cross Passage Doors",26-Aug-2013,26-Aug-2013,0,19-Aug-2013,19-Aug-2013,,-7,,,,,,,0,0
820_As-built,8200IFC115,"827 - U/T All Cross Passages for Door Frame & Door Installation, from CH137+860 to 950m from the Southern contract limit",TT_Mile,,"827 - Supply and Installation of Cross Passage Doors",22-Dec-2014,22-Dec-2014,0,22-Dec-2014,22-Dec-2014,,0,,,,,,,0,0
820_As-built,8200IFC112,"827 - U/T All Cross Passages for Door Frame & Door Installation, from Northern contract limit to CH137+860",TT_Mile,,"827 - Supply and Installation of Cross Passage Doors",02-Jun-2014,02-Jun-2014,0,02-Jun-2014,02-Jun-2014,,0,,,,,,,0,0
820_As-built,8200IFC117,"827 - U/T All Cross Passages for Door Frame & Door Installation, from CH137+860 to the Southern contract limit",TT_Mile,,"827 - Supply and Installation of Cross Passage Doors",26-Jan-2015,26-Jan-2015,0,26-Jan-2015,26-Jan-2015,,0,,,,,,,0,0
820_As-built,8200IFC137,"844 - Nam Cheong Ventilation Building (VB7) - Power Supply Electrical Rooms (11kV Power)",TT_Mile,,"844 - 11kV Power Distribution",08-Sep-2014,08-Sep-2014,0,08-Sep-2014,08-Sep-2014,,0,,,,,,,0,0
820_As-built,8200IFC132,"844 - D/T Tunnel from CH137+860 to Southern contract limit and C&C section within Hoi Ting Road Shaft (11kV Power)",TT_Mile,,"844 - 11kV Power Distribution",29-Sep-2014,29-Sep-2014,0,29-Sep-2014,29-Sep-2014,,0,,,,,,,0,0
820_As-built,8200IFC136,"844 - U/T Tunnel from CH137+860 to the Southern contract limit and C&C section within Hoi Ting Road Shaft (11kV Power)",TT_Mile,,"844 - 11kV Power Distribution",27-Apr-2015,27-Apr-2015,0,27-Apr-2015,27-Apr-2015,,0,,,,,,,0,0
820_As-built,8200IFC134,"844 - U/T Tunnel from the Northern contract limit to CH137+860 (11kV Power)",TT_Mile,,"844 - 11kV Power Distribution",29-Sep-2014,29-Sep-2014,0,29-Sep-2014,29-Sep-2014,,0,,,,,,,0,0
820_As-built,8200IFC130,"844 - D/T Tunnel from the Northern contract limit to CH137+860 (11kV Power)",TT_Mile,,"844 - 11kV Power Distribution",02-Jun-2014,02-Jun-2014,0,02-Jun-2014,02-Jun-2014,,0,,,,,,,0,0
820_As-built,8200IFC285,"841A - D/T Tunnel from the Northern contract limit to CH137+860",TT_Mile,,"841A - Signalling System - Trackside Equipment",02-Jun-2014,02-Jun-2014,0,02-Jun-2014,02-Jun-2014,,0,,,,,,,0,0
820_As-built,8200IFC295,"841A - D/T Tunnel from CH137+860 to the Southern contract limit and C&C section within Hoi Ting Road Shaft",TT_Mile,,"841A - Signalling System - Trackside Equipment",29-Sep-2014,29-Sep-2014,0,29-Sep-2014,29-Sep-2014,,0,,,,,,,0,0
820_As-built,8200IFC140,"841A - U/T Tunnel from CH137+860 to the Southern contract limit and C&C section within Hoi Ting Road Shaft",TT_Mile,,"841A - Signalling System - Trackside Equipment",27-Apr-2015,27-Apr-2015,0,27-Apr-2015,27-Apr-2015,,0,,,,,,,0,0
820_As-built,8200IFC145,"841A - U/T Tunnel from the Northern contract limit to CH137+860",TT_Mile,,"841A - Signalling System - Trackside Equipment",30-Nov-2014,30-Nov-2014,0,29-Sep-2014,29-Sep-2014,,-62,,,,,,,0,0
820_As-built,8200IFC147,"841A - Nam Cheong Ventilation Building (VB7) - SER  (Signalling-Trackside)",TT_Mile,,"841A - Signalling System - Trackside Equipment",21-Apr-2014,21-Apr-2014,0,21-Apr-2014,21-Apr-2014,,0,,,,,,,0,0
820_As-built,8200IFC415,"851 - U/T Tunnel from CH137+860 to the Southern contract limit and C&C section within Hoi Ting Road Shaft",TT_Mile,,"851 - Fixed Communication System",27-Apr-2015,27-Apr-2015,0,27-Apr-2015,27-Apr-2015,,0,,,,,,,0,0
820_As-built,8200IFC425,"851 - D/T Tunnel from CH137+860 to Southern contract limit and C&C section within Hoi Ting Road Shaft",TT_Mile,,"851 - Fixed Communication System",29-Sep-2014,29-Sep-2014,0,29-Sep-2014,29-Sep-2014,,0,,,,,,,0,0
820_As-built,8200IFC175,"851 - D/T Tunnel from the Northern contract limit to CH137+860 (Fixed Communication)",TT_Mile,,"851 - Fixed Communication System",02-Jun-2014,02-Jun-2014,0,02-Jun-2014,02-Jun-2014,,0,,,,,,,0,0
820_As-built,8200IFC172,"851- Nam Cheong Ventilation Building (VB7) - TER and CTER (Fixed Communication)",TT_Mile,,"851 - Fixed Communication System",24-Feb-2014,24-Feb-2014,0,24-Feb-2014,24-Feb-2014,,0,,,,,,,0,0
820_As-built,8200IFC178,"851 - U/T Tunnel from the Northern contract limit to CH137+860 (Fixed Communication)",TT_Mile,,"851 - Fixed Communication System",29-Sep-2014,29-Sep-2014,0,29-Sep-2014,29-Sep-2014,,0,,,,,,,0,0
820_As-built,8200IFC395,"850 - U/T Tunnel from CH137+860 to the Southern contract limit and C&C section within Hoi Ting Road Shaft",TT_Mile,,"850 - Passenger Mobile Communication System",27-Apr-2015,27-Apr-2015,0,27-Apr-2015,27-Apr-2015,,0,,,,,,,0,0
820_As-built,8200IFC405,"850 - D/T Tunnel from CH137+860 to the Southern contract limit and C&C section within Hoi Ting Road Shaft",TT_Mile,,"850 - Passenger Mobile Communication System",29-Sep-2014,29-Sep-2014,0,29-Sep-2014,29-Sep-2014,,0,,,,,,,0,0
820_As-built,8200IFC168,"850 - U/T Tunnel from the Northern contract limit to CH137+860 (Passenger Mobile Communication)",TT_Mile,,"850 - Passenger Mobile Communication System",29-Sep-2014,29-Sep-2014,0,29-Sep-2014,29-Sep-2014,,0,,,,,,,0,0
820_As-built,8200IFC165,"850 - D/T Tunnel from the Northern contract limit to CH137+860 (Passenger Mobile Communication)",TT_Mile,,"850 - Passenger Mobile Communication System",02-Jun-2014,02-Jun-2014,0,02-Jun-2014,02-Jun-2014,,0,,,,,,,0,0
820_As-built,8200IFC162,"850 - Nam Cheong Ventilation Building (VB7) - TER and CTER (Passenger Mobile Communication)",TT_Mile,,"850 - Passenger Mobile Communication System",24-Feb-2014,24-Feb-2014,0,24-Feb-2014,24-Feb-2014,,0,,,,,,,0,0
820_As-built,8200IFC124,"846 - U/T Tunnel from the Northern contract limit to CH137+860 (Trackside Aux.)",TT_Mile,,"846 - Trackside Auxililaries",29-Sep-2014,29-Sep-2014,0,29-Sep-2014,29-Sep-2014,,0,,,,,,,0,0
820_As-built,8200IFC120,"846 - D/T Tunnel from the Northern contract limit to CH137+860 (Trackside Aux.)",TT_Mile,,"846 - Trackside Auxililaries",02-Jun-2014,02-Jun-2014,0,02-Jun-2014,02-Jun-2014,,0,,,,,,,0,0
820_As-built,8200IFC122,"846 - D/T Tunnel from CH137+860 to Southern contract limit and C&C section within Hoi Ting Road Shaft (Trackside Aux.)",TT_Mile,,"846 - Trackside Auxililaries",29-Sep-2014,29-Sep-2014,0,29-Sep-2014,29-Sep-2014,,0,,,,,,,0,0
820_As-built,8200IFC127,"846 - Nam Cheong Ventilation Building (VB7) Trackside LV Switch Room",TT_Mile,,"846 - Trackside Auxililaries",24-Feb-2014,24-Feb-2014,0,24-Feb-2014,24-Feb-2014,,0,,,,,,,0,0
820_As-built,8200IFC126,"846 - U/T Tunnel from CH137+860 to the Southern contract limit and C&C section within Hoi Ting Road Shaft",TT_Mile,,"846 - Trackside Auxililaries",27-Apr-2015,27-Apr-2015,0,27-Apr-2015,27-Apr-2015,,0,,,,,,,0,0
820_As-built,8200IFD150,"854 - The doors with SAMS",TT_Mile,,"854 - Security Access Management System (SAMS)",18-Aug-2014,18-Aug-2014,0,18-Aug-2014,18-Aug-2014,,0,,,,,,,0,0
820_As-built,8200IFC225,"853- Nam Cheong Ventilation Building (VB7) - TER and CTER (Main Control)",TT_Mile,,"853 - Main Control System",24-Feb-2014,24-Feb-2014,0,24-Feb-2014,24-Feb-2014,,0,,,,,,,0,0
820_As-built,8200IFC435,"855 - VB7 - All rooms and common areas at Level L1, UL2, L1 and UL1 (Excl. staircases, Lift shaft & CLP risers)",TT_Mile,,"855 - Building Services for Tunnel Ventilation Buildings & Emergency Rescue Station",23-Dec-2013,23-Dec-2013,0,23-Dec-2013,23-Dec-2013,,0,,,,,,,0,0
820_As-built,8200IFC235,"855-All rooms and common areas - corridors, lobbies etc within VB7 Excl. the parts of the VB7 under Ref. 4C(i) & 4C(ii)",TT_Mile,,"855 - Building Services for Tunnel Ventilation Buildings & Emergency Rescue Station",12-May-2014,12-May-2014,0,12-May-2014,12-May-2014,,0,,,,,,,0,0
820_As-built,8200IFC245,"855 - VB7 - All rooms and common areas at track level and above track level(Excl. staircases, Lift shaft & CLP risers)",TT_Mile,,"855 - Building Services for Tunnel Ventilation Buildings & Emergency Rescue Station",03-Mar-2014,03-Mar-2014,0,03-Mar-2014,03-Mar-2014,,0,,,,,,,0,0
820_As-built,8200IFC305,"841B - U/T Tunnel from CH137+860 to the Southern contract limit and C&C section within Hoi Ting Road Shaft",TT_Mile,,"841B - Signalling System - Train Borne Equipment (Rolling Stock + Works / Rescue Trains)",27-Apr-2015,27-Apr-2015,0,27-Apr-2015,27-Apr-2015,,0,,,,,,,0,0
820_As-built,8200IFC315,"841B - D/T Tunnel from CH137+860 to the Southern contract limit and C&C section within Hoi Ting Road Shaft",TT_Mile,,"841B - Signalling System - Train Borne Equipment (Rolling Stock + Works / Rescue Trains)",29-Sep-2014,29-Sep-2014,0,29-Sep-2014,29-Sep-2014,,0,,,,,,,0,0
820_As-built,8200IFC150,"841B - U/T Tunnel from the Northern contract limit to CH137+860 (Signalling-Train Borne)",TT_Mile,,"841B - Signalling System - Train Borne Equipment (Rolling Stock + Works / Rescue Trains)",29-Sep-2014,29-Sep-2014,0,29-Sep-2014,29-Sep-2014,,0,,,,,,,0,0
820_As-built,8200IFC155,"841B - D/T Tunnel from the Northern contract limit to CH137+860 (Signalling-Train Borne)",TT_Mile,,"841B - Signalling System - Train Borne Equipment (Rolling Stock + Works / Rescue Trains)",02-Jun-2014,02-Jun-2014,0,02-Jun-2014,02-Jun-2014,,0,,,,,,,0,0
820_As-built,8200IFC157,"841B - Nam Cheong Ventilation Building (VB7) - SER  (Signalling-Train Borne)",TT_Mile,,"841B - Signalling System - Train Borne Equipment (Rolling Stock + Works / Rescue Trains)",21-Apr-2014,21-Apr-2014,0,21-Apr-2014,21-Apr-2014,,0,,,,,,,0,0
820_As-built,8200IFD108,"830 - U/T Tunnel from the Northern contract limit to CH137+860",TT_Mile,,"830 - Trackwork and Overhead Line System",02-Jun-2014,02-Jun-2014,0,02-Jun-2014,02-Jun-2014,,0,,,,,,,0,0
820_As-built,8200IFD112,"830 - U/T Tunnel from CH137+860 to the Southern contract limit and C&C section within Hoi Ting Road Shaft",TT_Mile,,"830 - Trackwork and Overhead Line System",26-Jan-2015,26-Jan-2015,0,26-Jan-2015,26-Jan-2015,,0,,,,,,,0,0
820_As-built,8200IFD100,"830 - D/T Tunnel from the Northern contract limit to CH137+860",TT_Mile,,"830 - Trackwork and Overhead Line System",19-Aug-2013,19-Aug-2013,0,19-Aug-2013,19-Aug-2013,,0,,,,,,,0,0
820_As-built,8200IFD110,"830 - U/T Tunnel from CH137+860 to 950m from the Southern contract limit",TT_Mile,,"830 - Trackwork and Overhead Line System",22-Dec-2014,22-Dec-2014,0,22-Dec-2014,22-Dec-2014,,0,,,,,,,0,0
820_As-built,8200IFD105,"830 - D/T Tunnel from CH137+860 to Southern contract limit and C&C section within Hoi Ting Road Shaft",TT_Mile,,"830 - Trackwork and Overhead Line System",19-May-2014,19-May-2014,0,19-May-2014,19-May-2014,,0,,,,,,,0,0
820_As-built,8200IFC255,"847 - Nam Cheong Ventilation Building (VB7) - Lift Shaft adn Lift Machine Room",TT_Mile,,"847 - Lifts",14-Jul-2014,14-Jul-2014,0,14-Jul-2014,14-Jul-2014,,0,,,,,,,0,0
820_As-built,8200IFC325,"843 - Nam Cheong Ventilation Building (VB7) - Tunnel ECS Control Room",TT_Mile,,"843 - Tunnel Environmental Control System",14-Jul-2014,14-Jul-2014,0,14-Jul-2014,14-Jul-2014,,0,,,,,,,0,0
820_As-built,8200IFC335,"843 - Nam Cheong Ventilation Building (VB7) - Above track slab at both up and down tracks btw GL 1-9",TT_Mile,,"843 - Tunnel Environmental Control System",24-Mar-2014,24-Mar-2014,0,24-Mar-2014,24-Mar-2014,,0,,,,,,,0,0
820_As-built,8200IFC345,"843 - Nam Cheong Shaft C & C tunnels - Above track slab at both up and down tracks btw GL 9-16",TT_Mile,,"843 - Tunnel Environmental Control System",20-Apr-2015,20-Apr-2015,0,20-Apr-2015,20-Apr-2015,,0,,,,,,,0,0
820_As-built,8200IFC275,"843 - Nam Cheong Ventilation Building (VB7) - TVF Room and Compressed & Receiver Air Room",TT_Mile,,"843 - Tunnel Environmental Control System",24-Feb-2014,24-Feb-2014,0,24-Feb-2014,24-Feb-2014,,0,,,,,,,0,0
820_As-built,8200SA0160,"Hazard Analysis Report",TT_FinMile,,"General",29-Nov-2010,29-Nov-2010,0,29-Nov-2010,29-Nov-2010,,0,,,,,,,1,0
820_As-built,8200SA0170,"Determination Safety Assessment",TT_FinMile,,"General",08-Jan-2011,08-Jan-2011,0,05-Jul-2010,05-Jul-2010,,-187,,,,,,,0,0
820_As-built,8200SA0080,"System Assurance Plan",TT_FinMile,,"General",08-Jan-2011,08-Jan-2011,0,05-Jul-2010,05-Jul-2010,,-187,,,,,,,0,1
820_As-built,8200SA0100,"HAZOP Workshop",TT_FinMile,,"General",05-Jul-2010,05-Jul-2010,0,05-Jul-2010,05-Jul-2010,,0,,,,,,,1,0
820_As-built,8200SA0110,"PHA Activity",TT_FinMile,,"General",05-Jul-2010,05-Jul-2010,0,05-Jul-2010,05-Jul-2010,,0,,,,,,,0,0
820_As-built,8200SA0120,"Establish Hazard Log",TT_FinMile,,"General",05-Jul-2010,05-Jul-2010,0,05-Jul-2010,05-Jul-2010,,0,,,,,,,0,0
820_As-built,8200SA0130,"System Hazard Analysis",TT_FinMile,,"General",08-Jan-2011,08-Jan-2011,0,29-Nov-2010,29-Nov-2010,,-40,,,,,,,0,0
820_As-built,8200SA0140,"Interface Hazard Analysis",TT_FinMile,,"General",29-Nov-2010,29-Nov-2010,0,29-Nov-2010,29-Nov-2010,,0,,,,,,,0,0
820_As-built,8200SA0150,"Operating & Support Hazard Analysis",TT_FinMile,,"General",29-Nov-2010,29-Nov-2010,0,29-Nov-2010,29-Nov-2010,,0,,,,,,,0,1
820_As-built,8200KD5020,"Ref.4C(ii) Deg.3: All Rooms and Common Areas at Track level and AT level(Excl. staircases, Lift shaft & CLP risers)",TT_FinMile,,"Deg.3 Completion",18-May-2014,18-May-2014,0,18-May-2014,18-May-2014,,0,,,,,,,1,0
820_As-built,8200KD5010,"Ref.4C(i) Deg.3: All Rooms and Common Areas at Level L1, UL2, L1 and UL1 (Excl. staircases, Lift shaft & CLP risers)",TT_FinMile,,"Deg.3 Completion",20-Apr-2014,20-Apr-2014,0,20-Apr-2014,20-Apr-2014,,0,,,,,,,1,0
820_As-built,8200KD5030,"Ref.4C(iii) Deg.3: All Rooms and Common Areas within VB7 [Excl. the parts of the VB7 under Ref. 4C(i) & 4C(ii)]",TT_FinMile,,"Deg.3 Completion",18-Sep-2014,18-Sep-2014,0,18-Sep-2014,18-Sep-2014,,0,,,,,,,1,0
820_As-built,8200KD4020,"Ref.4C(ii) Deg.2: All Rooms and Common Areas at Track level and AT level(Excl. staircases, Lift shaft & CLP risers)",TT_FinMile,,"Deg.2 Completion",23-Mar-2014,23-Mar-2014,0,23-Mar-2014,23-Mar-2014,,0,,,,,,,1,0
820_As-built,8200KD4010,"Ref.4C(i) Deg.2: All Rooms and Common Areas at Level L2, UL2, L1 and UL1 (Excl. staircases, Lift shaft & CLP risers)",TT_FinMile,,"Deg.2 Completion",23-Feb-2014,23-Feb-2014,0,23-Feb-2014,23-Feb-2014,,0,,,,,,,1,0
820_As-built,8200KD4030,"Ref.4C(iii) Deg.2: All Rooms and Common Areas within VB7 [Excl. the parts of the VB7 under Ref. 4C(i) & 4C(ii)]",TT_FinMile,,"Deg.2 Completion",23-Jul-2014,23-Jul-2014,0,23-Jul-2014,23-Jul-2014,,0,,,,,,,1,0
820_As-built,8200KD3090,"Ref.4D: Closure of Temp. Access Opening & Central Opening Structure within NAC Shaft (Deg.1: 3May15 & Target: 19Apr15)",TT_FinMile,,"Deg.1 Completion",19-Apr-2015,19-Apr-2015,0,03-May-2015,03-May-2015,,14,,,,,,,2,0
820_As-built,8200KD3030,"Ref.4C(ii): All Rooms and Common Areas at Track level and Above Track level(Excl. staircases, Lift shaft & CLP risers)",TT_FinMile,,"Deg.1 Completion",02-Mar-2014,02-Mar-2014,0,02-Mar-2014,02-Mar-2014,,0,,,,,,,3,0
820_As-built,8200KD3080,"Ref.4B(iii): U/T Tunnel from CH137+860 to Southern Contract Limit & 811A U/T C&C Section(Deg.1: 12Apr15&Target: 25Jan15)",TT_FinMile,,"Deg.1 Completion",13-Mar-2015,13-Mar-2015,0,13-Mar-2015,13-Mar-2015,,0,,,,,,,8,0
820_As-built,8200KD3040,"Ref.4C(iii): All Rooms and Common Areas within VB7 [Excl. the parts of the VB7 under Ref. 4C(i) & 4C(ii)]",TT_FinMile,,"Deg.1 Completion",31-May-2014,31-May-2014,0,31-May-2014,31-May-2014,,0,,,,,,,2,0
820_As-built,8200KD3010,"Ref.4A(i): Down Track tunnel from the Northern Contract Limit to CH137+860 incl. provision of Temp. access opening",TT_FinMile,,"Deg.1 Completion",18-Aug-2013,18-Aug-2013,0,19-Aug-2013,19-Aug-2013,,1,,,,,,,11,1
820_As-built,8200KD3050,"Ref.4B(i): Up Track tunnel from the Northern Contract Limit to CH137+860 (Deg.1: 29-Jun-14 & Target: 1-Jun-14)",TT_FinMile,,"Deg.1 Completion",29-Jun-2014,29-Jun-2014,0,29-Jun-2014,29-Jun-2014,,0,,,,,,,12,0
820_As-built,8200KD3060,"Ref.4A(ii): D/TTunnel from CH137+860 to Southern Contract Limit & 811A D/T C&C Section(Deg.1:20-Jul-14&Target:18-May-14)",TT_FinMile,,"Deg.1 Completion",18-May-2014,18-May-2014,0,18-May-2014,18-May-2014,,0,,,,,,,4,0
820_As-built,8200KD3070,"Ref.4B(ii): U/T South Tunnel from CH137+860 to 950m from the Southern Contract Limit (Deg.1: 8Mar15 & Target: 21Dec14)",TT_FinMile,,"Deg.1 Completion",16-Dec-2014,16-Dec-2014,0,08-Feb-2015,08-Feb-2015,,54,,,,,,,10,0
820_As-built,8200KD3020,"Ref.4C(i): All Rooms and Common Areas at Level L2, UL2, L1 and UL1 (Excl. staircases, Lift shaft & CLP risers)",TT_FinMile,,"Deg.1 Completion",22-Dec-2013,22-Dec-2013,0,22-Dec-2013,22-Dec-2013,,0,,,,,,,2,0
820_As-built,8200KD7030T,"Ref.4B(ii): U/T South Tunnel from CH137+860 to 950m from the Southern Contract Limit (Deg.1: 8Mar15 & Target: 21Dec14)",TT_FinMile,,"Deg.1 Completion (Target Dates)",16-Dec-2014,16-Dec-2014,0,16-Dec-2014,16-Dec-2014,,0,,,,,,,2,0
820_As-built,8200KD7050T,"Ref.4D: Closure of Temp. Access Opening & Central Opening Structure within NAC Shaft (Deg.1: 3May15 & Target: 19Apr15)",TT_FinMile,,"Deg.1 Completion (Target Dates)",19-Apr-2015,19-Apr-2015,0,19-Apr-2015,19-Apr-2015,,0,,,,,,,1,0
820_As-built,8200KD7040T,"Ref.4B(iii): U/T Tunnel from CH137+860 to Southern Contract Limit & 811A U/T C&C Section(Deg.1: 12Apr15&Target: 25Jan15)",TT_FinMile,,"Deg.1 Completion (Target Dates)",13-Mar-2015,13-Mar-2015,0,13-Mar-2015,13-Mar-2015,,0,,,,,,,4,0
820_As-built,8200KD7020T,"Ref.4B(i): Up Track tunnel from the Northern Contract Limit to CH137+860 (Deg.1: 29-Jun-14 & Target: 1-Jun-14)",TT_FinMile,,"Deg.1 Completion (Target Dates)",29-Jun-2014,29-Jun-2014,0,29-Jun-2014,29-Jun-2014,,0,,,,,,,2,0
820_As-built,8200KD7010T,"Ref.4A(ii): D/TTunnel from CH137+860 to Southern Contract Limit & 811A D/T C&C Section(Deg.1:20-Jul-14&Target:18-May-14)",TT_FinMile,,"Deg.1 Completion (Target Dates)",18-May-2014,18-May-2014,0,18-May-2014,18-May-2014,,0,,,,,,,3,0
820_As-built,8200y980,"Barrette Removal B28 & B27 (DT)",TT_LOE,,"G3 NC1 DSD Culvert - Remove Barrette",16-Apr-2011,08-Aug-2012,480,26-Oct-2010,21-Mar-2011,146,-172,-334,-69.58,,,,,1,2
820_As-built,8200y990,"Barrette Removal B24,B21 & B22 (UT)",TT_LOE,,"G3 NC1 DSD Culvert - Remove Barrette",16-Apr-2011,06-Sep-2012,509,26-Oct-2010,19-Apr-2012,541,-172,32,6.29,,,,,1,2
820_As-built,8200TMG335,"Prepare Temp.Traffic Management(for U/T Group)",TT_Task,,"TTM Scheme Submisssion & Approval",28-Feb-2011,12-Mar-2011,12,12-May-2010,27-May-2010,15,-292,3,25.00,,,,,1,1
820_As-built,8200TMG340,"TTM reviewed by SLG (S.2)",TT_Task,,"TTM Scheme Submisssion & Approval",13-Mar-2011,21-May-2011,69,28-May-2010,05-Aug-2010,69,-289,0,0.00,,,,,1,1
820_As-built,8200TMG345,"Notification to RMO",TT_Task,,"TTM Scheme Submisssion & Approval",22-May-2011,02-Jun-2011,11,06-Aug-2010,17-Aug-2010,11,-289,0,0.00,,,,,1,2
820_As-built,8200TMG355,"TTM reviewed by SLG (S.2.1)",TT_Task,,"TTM Scheme Submisssion & Approval",13-Mar-2011,21-May-2011,69,28-May-2010,05-Aug-2010,69,-289,0,0.00,,,,,1,1
820_As-built,8200TMG360,"Notification to RMO",TT_Task,,"TTM Scheme Submisssion & Approval",22-May-2011,02-Jun-2011,11,06-Aug-2010,17-Aug-2010,11,-289,0,0.00,,,,,1,2
820_As-built,8200TMG300,"Prepare Temp.Traffic Management (for S.2 &S.2.1)",TT_Task,,"TTM Scheme Submisssion & Approval",28-Feb-2011,24-Mar-2011,24,12-May-2010,08-Jun-2010,27,-292,3,12.50,,,,,1,1
820_As-built,8200TMG305,"TTM reviewed by SLG",TT_Task,,"TTM Scheme Submisssion & Approval",25-Mar-2011,06-Jun-2011,73,09-Jun-2010,21-Aug-2010,73,-289,0,0.00,,,,,1,2
820_As-built,8200TMG350,"Prepare TTMS for Tree  Transplant(for D/T Group)",TT_Task,,"TTM Scheme Submisssion & Approval",28-Feb-2011,17-Jun-2011,109,12-May-2010,27-Aug-2010,107,-292,-2,-1.83,,,,,1,1
820_As-built,8200TMG310,"Resubmit TTM",TT_Task,,"TTM Scheme Submisssion & Approval",18-Jun-2011,13-Jul-2011,25,23-Aug-2010,15-Sep-2010,23,-299,-2,-8.00,,,,,1,1
820_As-built,8200TMG315,"TTM reviewed by SLG",TT_Task,,"TTM Scheme Submisssion & Approval",26-Jun-2011,25-Jul-2011,29,03-Jun-2010,02-Jul-2010,29,-388,0,0.00,,,,,1,2
820_As-built,8200TMG320,"Notification to RMO",TT_Task,,"TTM Scheme Submisssion & Approval",24-Jul-2011,21-Aug-2011,28,16-Jul-2010,13-Aug-2010,28,-373,0,0.00,,,,,1,1
820_As-built,8200TMG325,"XP Application & Approval",TT_Task,,"TTM Scheme Submisssion & Approval",31-May-2011,21-Jun-2011,21,13-Jul-2010,03-Aug-2010,21,-322,0,0.00,,,,,2,1
820_As-built,8200TMG330,"Implement TTM",TT_FinMile,,"TTM Scheme Submisssion & Approval",11-Aug-2011,11-Aug-2011,0,05-Oct-2010,05-Oct-2010,,-310,,,,,,,2,3
820_As-built,8200MTG235,"MS Comment & Approval by MTR/DSD",TT_Task,,"Method Statement Submission and Approval",19-May-2011,21-Jun-2011,33,25-Aug-2010,27-Sep-2010,33,-267,0,0.00,,,,,1,1
820_As-built,8200MTG240,"Issue for Construction",TT_FinMile,,"Method Statement Submission and Approval",15-Jun-2011,15-Jun-2011,0,27-Sep-2010,27-Sep-2010,,-261,,,,,,,2,1
820_As-built,8200MTG245,"Tree Transplant Application Preparation",TT_Task,,"Method Statement Submission and Approval",28-Feb-2011,09-Jun-2011,101,12-May-2010,17-Aug-2010,97,-292,-4,-3.96,,,,,1,1
820_As-built,8200MTG250,"Application Submit to LandS Department",TT_FinMile,,"Method Statement Submission and Approval",26-Mar-2011,26-Mar-2011,0,17-Aug-2010,17-Aug-2010,,-221,,,,,,,1,1
820_As-built,8200MTG255,"Application Approval by LandS Department",TT_Task,,"Method Statement Submission and Approval",27-Mar-2011,17-Apr-2011,21,17-Aug-2010,07-Sep-2010,21,-222,0,0.00,,,,,1,1
820_As-built,8200MTG210,"MS Preparation",TT_Task,,"Method Statement Submission and Approval",28-Feb-2011,09-Mar-2011,9,14-Aug-2010,24-Aug-2010,10,-198,1,11.11,,,,,1,1
820_As-built,8200MTG215,"MS Submission to MTR/DSD",TT_FinMile,,"Method Statement Submission and Approval",26-Mar-2011,26-Mar-2011,0,24-Aug-2010,24-Aug-2010,,-214,,,,,,,2,1
820_As-built,8200MTG220,"MS Comment by MTR/DSD",TT_Task,,"Method Statement Submission and Approval",27-Mar-2011,29-Apr-2011,33,25-Aug-2010,27-Sep-2010,33,-214,0,0.00,,,,,1,2
820_As-built,8200MTG225,"MS Re-submission Preparation",TT_Task,,"Method Statement Submission and Approval",14-Aug-2010,24-Aug-2010,10,14-Aug-2010,24-Aug-2010,10,0,0,0.00,,,,,1,1
