Program,Task Code,Task Name,Task Type,Contract,Parent WBS,Current Planned Start,Current Planned Completed,Current Planned Duration (Days),Actual Start,Actual Completed,Actual Duration (Days),Delay (Days),Overrun (Days),Overrun (%),Current Early Start,Current Early End,Current Late Start,Current Late End,Predecessors,Successors
826_As-built,8260MSA0040,"A4 (38/2011, 25 Sep 11) - Delivery of 2 nos. TBM to HGP Launching Shaft",TT_FinMile,,"Cost Centre A",01-May-2012,01-May-2012,0,30-Apr-2012,30-Apr-2012,,-1,,,01-Dec-2016,01-Dec-2016,17-Mar-2017,17-Mar-2017,3,1
826_As-built,8260MSA0050,"A5 (34/2011, 28 Aug 11) - Approval of the MS of Construction of Cross Passages",TT_FinMile,,"Cost Centre A",23-Feb-2012,23-Feb-2012,0,22-Feb-2012,22-Feb-2012,,-1,,,01-Dec-2016,01-Dec-2016,17-Mar-2017,17-Mar-2017,2,1
826_As-built,8260MSA0060,"A5 (34/2011, 28 Aug 11) - Approval of Detailed Interface Require Specific with Designated Contractor",TT_FinMile,,"Cost Centre A",29-Aug-2011,29-Aug-2011,0,28-Aug-2011,28-Aug-2011,,-1,,,01-Dec-2016,01-Dec-2016,17-Mar-2017,17-Mar-2017,1,1
826_As-built,8260MSA0070,"A5 (34/2011, 28 Aug 11) - Implementation of Specified Plans",TT_FinMile,,"Cost Centre A",29-Aug-2011,29-Aug-2011,0,28-Aug-2011,28-Aug-2011,,-1,,,01-Dec-2016,01-Dec-2016,17-Mar-2017,17-Mar-2017,3,1
826_As-built,8260MSA0080,"A6 (08/2012, 26 Feb 12) - Implementation of Specified Plans and Programme",TT_FinMile,,"Cost Centre A",24-Feb-2012,24-Feb-2012,0,23-Feb-2012,23-Feb-2012,,-1,,,01-Dec-2016,01-Dec-2016,17-Mar-2017,17-Mar-2017,1,1
826_As-built,8260MSA0090,"A7 (25/2012, 24 Jun 12) - Approval of Detailed Interface Require Specific with Designated Contractor",TT_FinMile,,"Cost Centre A",31-Jul-2012,31-Jul-2012,0,30-Jul-2012,30-Jul-2012,,-1,,,01-Dec-2016,01-Dec-2016,17-Mar-2017,17-Mar-2017,1,1
826_As-built,8260MSA0100,"A8 (34/2012, 26 Aug 12) - Implementation of Specified Plans",TT_FinMile,,"Cost Centre A",22-Aug-2012,22-Aug-2012,0,22-Aug-2012,22-Aug-2012,,0,,,01-Dec-2016,01-Dec-2016,17-Mar-2017,17-Mar-2017,2,2
826_As-built,8260MSA0110,"*A9 (48/2014, 30 Nov 14) - Complete 28% of the 1st tunnel drive",TT_FinMile,,"Cost Centre A",01-Dec-2014,01-Dec-2014,0,23-Nov-2014,23-Nov-2014,,-8,,,01-Dec-2016,01-Dec-2016,17-Mar-2017,17-Mar-2017,1,1
826_As-built,8260MSA0120,"A9a (08/2013, 24 Feb 13) - Implementation of Specific Plans and Program",TT_FinMile,,"Cost Centre A",30-Nov-2013,30-Nov-2013,0,12-Mar-2013,12-Mar-2013,,-263,,,01-Dec-2016,01-Dec-2016,17-Mar-2017,17-Mar-2017,1,1
826_As-built,8260MSA0130,"A10 (34/2013, 25 Aug 13) - Implementation of Specific Plans",TT_FinMile,,"Cost Centre A",15-Jul-2014,15-Jul-2014,0,04-Sep-2013,04-Sep-2013,,-314,,,01-Dec-2016,01-Dec-2016,17-Mar-2017,17-Mar-2017,2,1
826_As-built,8260MSA0140,"*A11 (51/2015, 27 Dec 15) - Achieve Degree 1 Completion",TT_FinMile,,"Cost Centre A",01-Apr-2016,01-Apr-2016,0,31-Mar-2016,31-Mar-2016,,-1,,,01-Dec-2016,01-Dec-2016,17-Mar-2017,17-Mar-2017,3,1
826_As-built,8260MSA0150,"A12 (32/2014, 10 Aug 14) - Approval of Draft O & M Manuals and Draft As-built drawings",TT_FinMile,,"Cost Centre A",24-Jan-2017,24-Jan-2017,0,13-Nov-2016,13-Nov-2016,,-72,,,24-Jan-2017,24-Jan-2017,17-Mar-2017,17-Mar-2017,2,2
826_As-built,8260MSA0160,"A13 (06/2015, 8 Feb 15) - Approval of Operating & Maintenance Mauls",TT_FinMile,,"Cost Centre A",24-Feb-2017,24-Feb-2017,0,13-Nov-2016,13-Nov-2016,,-103,,,24-Jan-2017,24-Jan-2017,01-Apr-2017,01-Apr-2017,2,1
826_As-built,8260MSA0125,"*A9b (08/2014, 1 May 14) - Complete 15% of the 1st tunnel drive",TT_FinMile,,"Cost Centre A",01-Mar-2014,01-Mar-2014,0,24-Mar-2014,24-Mar-2014,,23,,,01-Dec-2016,01-Dec-2016,17-Mar-2017,17-Mar-2017,1,1
826_As-built,8260MSA0010,"A1 (25/2010, 27 Jun 10) - Contractor's Submissions",TT_FinMile,,"Cost Centre A",27-Jun-2010,27-Jun-2010,0,26-Jun-2010,26-Jun-2010,,-1,,,01-Dec-2016,01-Dec-2016,17-Mar-2017,17-Mar-2017,9,1
826_As-built,8260MSD0200,"D1 (36/2012, 09SEP12) - Complete 5% Segment Manual",TT_FinMile,,"Cost Centre D (DT/S623)",29-Jun-2013,29-Jun-2013,0,29-Jun-2013,29-Jun-2013,,0,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,2,1
826_As-built,8260MSD0210,"D2 (10/2013, 10MAR13) - Complete 5% Tunnel Drive & 40% Segments",TT_FinMile,,"Cost Centre D (DT/S623)",01-Mar-2014,01-Mar-2014,0,28-Dec-2013,28-Dec-2013,,-63,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,2,1
826_As-built,8260MSD0220,"*D3 (48/2014, 30 Nov 14) -Complete 28% Tunnel Drive & 85% Segments",TT_FinMile,,"Cost Centre D (DT/S623)",30-Jun-2015,30-Jun-2015,0,26-Apr-2015,26-Apr-2015,,-65,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,2,1
826_As-built,8260MSD0230,"*D4 (35/2015, 30 Aug 15) -Complete 100% Tunnel Drive",TT_FinMile,,"Cost Centre D (DT/S623)",01-Apr-2016,01-Apr-2016,0,14-Nov-2015,14-Nov-2015,,-139,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,2,1
826_As-built,8260MSD0240,"*D5 (43/2015, 25 Oct 15) - Complete 50% of Tunnel invert & walkway",TT_FinMile,,"Cost Centre D (DT/S623)",01-Apr-2016,01-Apr-2016,0,31-Jan-2016,31-Jan-2016,,-61,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,2,1
826_As-built,8260MSD0250,"*D6 (51/2015, 20 Dec 15) - Achieve Degree 1 Completion",TT_FinMile,,"Cost Centre D (DT/S623)",07-Apr-2016,07-Apr-2016,0,31-Mar-2016,31-Mar-2016,,-7,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,1,1
826_As-built,8260MSD0260,"D7 (25/2016) - Complete All Works",TT_FinMile,,"Cost Centre D (DT/S623)",01-Dec-2016,01-Dec-2016,0,13-Nov-2016,13-Nov-2016,,-18,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,2,1
826_As-built,8260MSB0175,"B1a (25/2010, 27 Jun 10) - On-demand bond or bank guarantee",TT_FinMile,,"Cost Centre B",26-Jun-2010,26-Jun-2010,0,25-Jun-2010,25-Jun-2010,,-1,,,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,2,1
826_As-built,8260MSB0178,"B1.2 (28/2010, 18 Jul 10) - Provide Evidence that the STP",TT_FinMile,,"Cost Centre B",29-Jul-2010,29-Jul-2010,0,28-Jul-2010,28-Jul-2010,,-1,,,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,2,1
826_As-built,8260MSB0190,"B2a (38/2011, 25 Sep 11) - Delivery of the 2nd TBM",TT_FinMile,,"Cost Centre B",01-May-2012,01-May-2012,0,30-Apr-2012,30-Apr-2012,,-1,,,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,2,1
826_As-built,8260MSB0170,"B1.1 (16/2010, 25 Apr 10) - Provide Evidence that TBM",TT_FinMile,,"Cost Centre B",25-Apr-2010,25-Apr-2010,0,24-Apr-2010,24-Apr-2010,,-1,,,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,1
826_As-built,8260MSB0180,"B2 (21/2011, 29 May 11) - Delivery of the 1st TBM",TT_FinMile,,"Cost Centre B",30-May-2011,30-May-2011,0,29-May-2011,29-May-2011,,-1,,,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,2,1
826_As-built,8260MSB0195,"B3 (49/2013, 8 Dec 13) - Complete Final Disassembly of TBM",TT_FinMile,,"Cost Centre B",01-Apr-2016,01-Apr-2016,0,24-Dec-2015,24-Dec-2015,,-99,,,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,3,1
826_As-built,8260MSE0340,"E1 (01/2011, 9 Jan 11) - Complete Ground Treatment",TT_FinMile,,"Cost Centre E (CP)",16-Dec-2010,16-Dec-2010,0,15-Dec-2010,15-Dec-2010,,-1,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,2,1
826_As-built,8260MSE0350,"E2 (08/2011, 27 Feb 11) - Submit instrumentation",TT_FinMile,,"Cost Centre E (CP)",28-Feb-2011,28-Feb-2011,0,27-Feb-2011,27-Feb-2011,,-1,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,2,1
826_As-built,8260MSE0360,"E3 (34/2011, 28 Aug 11) - Submit instrumentation",TT_FinMile,,"Cost Centre E (CP)",29-Aug-2011,29-Aug-2011,0,28-Aug-2011,28-Aug-2011,,-1,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,1,1
826_As-built,8260MSE0370,"E4 (08/2012, 26 Feb 12) - Submit instrumentation",TT_FinMile,,"Cost Centre E (CP)",25-Feb-2012,25-Feb-2012,0,24-Feb-2012,24-Feb-2012,,-1,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,1,1
826_As-built,8260MSE0380,"E5 (34/2012, 26 Aug 12) - Submit instrumentation",TT_FinMile,,"Cost Centre E (CP)",25-Aug-2012,25-Aug-2012,0,25-Aug-2012,25-Aug-2012,,0,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,1,1
826_As-built,8260MSE0390,"E6 (08/2013, 24 Feb 13) - Submit instrumentation",TT_FinMile,,"Cost Centre E (CP)",30-Sep-2013,30-Sep-2013,0,30-Sep-2013,30-Sep-2013,,0,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,1,1
826_As-built,8260MSE0400,"E7 (48/2013, 30 Nov 13) - Major ground treatment plant for CPs",TT_FinMile,,"Cost Centre E (CP)",01-Feb-2015,01-Feb-2015,0,01-Feb-2015,01-Feb-2015,,0,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,1,1
826_As-built,8260MSE0410,"E8 (13/2015, 29 Mar 15) - Complete 4 Cross Passage Ground Treatment",TT_FinMile,,"Cost Centre E (CP)",05-Nov-2015,05-Nov-2015,0,26-Sep-2015,26-Sep-2015,,-40,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,1,1
826_As-built,8260MSE0420,"*E9 (51/2015, 20 Dec 15) - Deg 1 Completion in Cross Passage",TT_FinMile,,"Cost Centre E (CP)",01-Apr-2016,01-Apr-2016,0,31-Mar-2016,31-Mar-2016,,-1,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,5,1
826_As-built,8260MSE0430,"E10 (25/2016) - All Works Complete",TT_FinMile,,"Cost Centre E (CP)",31-Dec-2016,31-Dec-2016,0,13-Nov-2016,13-Nov-2016,,-48,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,2,1
826_As-built,8260MSC0270,"C1 (36/2012, 09SEP12) - Complete 5% Segment Manual",TT_FinMile,,"Cost Centre C (UT/S624)",29-Jun-2013,29-Jun-2013,0,29-Jun-2013,29-Jun-2013,,0,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,1,1
826_As-built,8260MSC0280,"*C2 (17/2014, 27 Apr 14) - Complete 10% Tunnel Drive & 70% Segments",TT_FinMile,,"Cost Centre C (UT/S624)",01-Aug-2014,01-Aug-2014,0,24-Jun-2014,24-Jun-2014,,-38,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,2,1
826_As-built,8260MSC0290,"*C3 (52/2014, 28 Dec 14) - Complete 40% Tunnel Drive & 95% Segments",TT_FinMile,,"Cost Centre C (UT/S624)",23-Feb-2015,23-Feb-2015,0,08-Jan-2015,08-Jan-2015,,-46,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,2,1
826_As-built,8260MSC0300,"*C4 (26/2015, 28 Jun 15) - Complete 100% Tunnel Drive",TT_FinMile,,"Cost Centre C (UT/S624)",05-Nov-2015,05-Nov-2015,0,17-Aug-2015,17-Aug-2015,,-80,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,2,1
826_As-built,8260MSC0310,"*C5 (35/2015, 30 Aug 15) -Complete 50% Tunnel invert & walkway",TT_FinMile,,"Cost Centre C (UT/S624)",01-Apr-2016,01-Apr-2016,0,27-Dec-2015,27-Dec-2015,,-96,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,2,1
826_As-built,8260MSC0320,"*C6 (51/2015, 20 Dec 15) - Achieve Degree 1 Completion",TT_FinMile,,"Cost Centre C (UT/S624)",07-Apr-2016,07-Apr-2016,0,31-Mar-2016,31-Mar-2016,,-7,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,1,1
826_As-built,8260MSC0330,"C7 (25/2016) - Complete All Works",TT_FinMile,,"Cost Centre C (UT/S624)",01-Dec-2016,01-Dec-2016,0,13-Nov-2016,13-Nov-2016,,-18,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,2,1
826_As-built,8260SWHG0020,"Establish 826 HGP Site Office",TT_Task,,"Huanggang Park",30-Nov-2010,17-Jan-2011,48,30-Nov-2010,14-Mar-2011,104,0,56,116.67,01-Dec-2016,01-Dec-2016,01-Jan-2017,01-Jan-2017,1,1
826_As-built,8260SWHG0010,"Establish MTRC Project Office in Shenzhen",TT_Task,,"Huanggang Park",02-Nov-2010,20-Dec-2010,48,02-Nov-2010,09-Jan-2011,68,0,20,41.67,01-Dec-2016,01-Dec-2016,01-Jan-2017,01-Jan-2017,2,2
826_As-built,8260SWHG0040,"Operation and maintenance of ground support facilities during tunnel construction",TT_Task,,"Huanggang Park",31-Dec-2013,31-Oct-2017,1400,27-Jun-2012,,,-552,,,01-Dec-2016,28-Feb-2017,01-Jan-2017,31-Mar-2017,3,1
826_As-built,8260SWHG0030,"University Games Period",TT_Task,,"Huanggang Park",01-Aug-2011,31-Aug-2011,30,01-Aug-2011,31-Aug-2011,30,0,0,0.00,01-Dec-2016,01-Dec-2016,01-Jan-2017,01-Jan-2017,1,1
826_As-built,8260SWMP0030,"Establish Works Area 1.4B with 825 Contractor",TT_Task,,"Ground Treatment Works",20-Sep-2010,14-Oct-2010,24,20-Sep-2010,16-Dec-2010,87,0,63,262.50,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,15,2
826_As-built,8260SWMP0040,"Set up grouting plant",TT_Task,,"Ground Treatment Works",05-Oct-2010,15-Oct-2010,10,05-Oct-2010,12-Oct-2010,7,0,-3,-30.00,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,1,1
826_As-built,8260SWMP0140,"Clear Works Area 1.4B for 825 Contractor's D.Wall",TT_Task,,"Ground Treatment Works",13-Dec-2010,22-Dec-2010,9,13-Dec-2010,15-Dec-2010,2,0,-7,-77.78,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,2,1
826_As-built,8260SWMP0050,"Drilling - Down Track tunnel",TT_Task,,"Ground Treatment Works",07-Oct-2010,17-Oct-2010,10,07-Oct-2010,04-Nov-2010,28,0,18,180.00,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,3,2
826_As-built,8260SWMP0060,"Drilling - Up Track tunnel",TT_Task,,"Ground Treatment Works",18-Oct-2010,28-Oct-2010,10,18-Oct-2010,04-Nov-2010,17,0,7,70.00,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,1,1
826_As-built,8260SWMP0070,"TAM Grouting works - Down Track tunnel",TT_Task,,"Ground Treatment Works",04-Nov-2010,20-Nov-2010,16,04-Nov-2010,12-Nov-2010,8,0,-8,-50.00,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,1,1
826_As-built,8260SWMP0080,"TAM Grouting works - Up Track tunnel",TT_Task,,"Ground Treatment Works",11-Nov-2010,27-Nov-2010,16,11-Nov-2010,17-Dec-2010,36,0,20,125.00,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,1,1
826_As-built,8260SWMP0090,"TAM Grouting works - Down Track tunnel",TT_Task,,"Ground Treatment Works",18-Nov-2010,04-Dec-2010,16,18-Nov-2010,04-Dec-2010,16,0,0,0.00,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,1,1
826_As-built,8260SWMP0100,"TAM Grouting works - Up Track tunnel",TT_Task,,"Ground Treatment Works",18-Nov-2010,04-Dec-2010,16,18-Nov-2010,06-Dec-2010,18,0,2,12.50,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,1,1
826_As-built,8260SWMP0110,"Permeability testing - Down Track tunnel",TT_Task,,"Ground Treatment Works",07-Dec-2010,13-Dec-2010,6,07-Dec-2010,10-Dec-2010,3,0,-3,-50.00,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,1,2
826_As-built,8260SWMP0120,"Permeability testing - Up Track tunnel",TT_Task,,"Ground Treatment Works",08-Dec-2010,14-Dec-2010,6,08-Dec-2010,11-Dec-2010,3,0,-3,-50.00,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,1,2
826_As-built,8260SWMP0130,"Demobilise grout plant",TT_Task,,"Ground Treatment Works",13-Dec-2010,18-Dec-2010,5,13-Dec-2010,15-Dec-2010,2,0,-3,-60.00,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,2,1
826_As-built,8260SWMP0150,"Install instrumentation and monitoring equipment",TT_Task,,"Ground Treatment Works",28-Oct-2010,01-Feb-2011,96,28-Oct-2010,31-Mar-2011,154,0,58,60.42,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,1
826_As-built,8260SWMP0010,"Submit Inspection and Testing Plan for ground treatment works",TT_FinMile,,"Ground Treatment Works",06-Aug-2010,06-Aug-2010,0,05-Aug-2010,05-Aug-2010,,-1,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,1,1
826_As-built,8260SWMP0020,"Engineer's review on Inspection and Testing Plan",TT_Task,,"Ground Treatment Works",06-Aug-2010,03-Sep-2010,28,06-Aug-2010,13-Sep-2010,38,0,10,35.71,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,1,1
826_As-built,8260JETG0100,"Submit Method Statement for Jet Grouting Works",TT_Task,,"Jet Grouting Works for TBM Break-out",31-Dec-2013,27-Mar-2014,86,02-Sep-2013,18-Dec-2013,107,-120,21,24.42,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,3
826_As-built,8260JETG0110,"Engineer's review",TT_Task,,"Jet Grouting Works for TBM Break-out",31-Dec-2013,20-Jan-2014,20,19-Dec-2013,13-Jan-2014,25,-12,5,25.00,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,1
826_As-built,8260JETG0130,"Trial of Jet grouting",TT_Task,,"Jet Grouting Works for TBM Break-out",31-Dec-2013,27-Jan-2014,27,24-Sep-2013,04-Nov-2013,41,-98,14,51.85,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,1
826_As-built,8260JETG0140,"Jet Grouting Works",TT_Task,,"Jet Grouting Works for TBM Break-out",18-Jul-2014,18-Nov-2014,123,24-Apr-2014,02-Sep-2014,131,-85,8,6.50,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,2,2
826_As-built,8260JETG0120,"Submission for RDO/BD consultation",TT_Task,,"Jet Grouting Works for TBM Break-out",31-Dec-2013,22-Jan-2014,22,14-Jan-2014,23-Apr-2014,99,14,77,350.00,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,1
826_As-built,8260SWMP0160,"Submit Inspection and Testing Plan for Ground freezing",TT_FinMile,,"Ground Freezing Plant",24-Mar-2015,24-Mar-2015,0,20-Dec-2011,20-Dec-2011,,-1190,,,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,2
826_As-built,8260SWMP0170,"Engineer's review on Inspection and Testing Plan",TT_Task,,"Ground Freezing Plant",24-Mar-2015,21-Apr-2015,28,20-Dec-2011,23-Aug-2013,612,-1190,584,2085.71,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,1
826_As-built,8260SWTUp0270,"Transport TBM components from site to the ferry pier at night - 624N1",TT_Mile,,"S624 TBM Removal",05-Nov-2015,05-Nov-2015,0,15-Oct-2015,15-Oct-2015,,-21,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,1,1
826_As-built,8260SWTUp0280,"Transport TBM components from site to the ferry pier at night - 624N2",TT_Mile,,"S624 TBM Removal",05-Nov-2015,05-Nov-2015,0,30-Oct-2015,30-Oct-2015,,-6,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,1,1
826_As-built,8260SWTUp0195,"Move and shift TBM to dismantle location",TT_Task,,"S624 TBM Removal",29-Sep-2015,03-Oct-2015,4,12-Sep-2015,18-Sep-2015,6,-17,2,50.00,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,1
826_As-built,8260SWTUp0200,"Dismantle Cutter Head & Remove",TT_Task,,"S624 TBM Removal",29-Sep-2015,03-Oct-2015,4,19-Sep-2015,25-Sep-2015,6,-10,2,50.00,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,1
826_As-built,8260SWTUp0206,"Dismantle TBM middle sheild & Remove",TT_Task,,"S624 TBM Removal",05-Nov-2015,07-Nov-2015,2,05-Oct-2015,07-Oct-2015,2,-31,0,0.00,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,1
826_As-built,8260SWTUp0208,"Dismantle S624 Link Bridge & Remove",TT_Task,,"S624 TBM Removal",05-Nov-2015,07-Nov-2015,2,09-Oct-2015,10-Oct-2015,1,-27,-1,-50.00,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,1
826_As-built,8260SWTUp0260,"Dismantle S624 Wagon #5 & Remove",TT_Task,,"S624 TBM Removal",05-Nov-2015,06-Nov-2015,1,19-Oct-2015,22-Oct-2015,3,-17,2,200.00,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,5
826_As-built,8260SWTUp0192,"Move TBM S624 front portion to cradle",TT_Task,,"S624 TBM Removal",13-Oct-2015,18-Oct-2015,5,18-Aug-2015,01-Sep-2015,14,-56,9,180.00,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,8,1
826_As-built,8260SWTUp0193,"Weld additional bracing brackets ""corbels""",TT_Task,,"S624 TBM Removal",29-Sep-2015,05-Oct-2015,6,07-Sep-2015,10-Sep-2015,3,-22,-3,-50.00,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,1
826_As-built,8260SWTUp0194,"Install cradle on lateral shifting system",TT_Task,,"S624 TBM Removal",29-Sep-2015,01-Oct-2015,2,11-Sep-2015,11-Sep-2015,,-18,,,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,1
826_As-built,8260SWTUp0204,"Dismantle segment installation machine & Remove",TT_Task,,"S624 TBM Removal",05-Nov-2015,08-Nov-2015,3,30-Sep-2015,03-Oct-2015,3,-36,0,0.00,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,2
826_As-built,8260SWTUp0202,"Dismantle TBM front sheild & Remove",TT_Task,,"S624 TBM Removal",29-Sep-2015,03-Oct-2015,4,26-Sep-2015,29-Sep-2015,3,-3,-1,-25.00,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,1
826_As-built,8260SWTUp0207,"Dismantle TBM rear sheild & Remove",TT_Task,,"S624 TBM Removal",05-Nov-2015,07-Nov-2015,2,08-Oct-2015,08-Oct-2015,,-28,,,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,1
826_As-built,8260SWTUp0220,"Dismantle S624 Wagon #1 & Remove",TT_Task,,"S624 TBM Removal",05-Nov-2015,06-Nov-2015,1,12-Oct-2015,15-Oct-2015,3,-24,2,200.00,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,1
826_As-built,8260SWTUp0230,"Dismantle S624 Wagon #2 & Remove",TT_Task,,"S624 TBM Removal",05-Nov-2015,06-Nov-2015,1,16-Oct-2015,16-Oct-2015,,-20,,,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,2
826_As-built,8260SWTUp0240,"Dismantle S624 Wagon #3 & Remove",TT_Task,,"S624 TBM Removal",05-Nov-2015,06-Nov-2015,1,16-Oct-2015,16-Oct-2015,,-20,,,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,1
826_As-built,8260SWTUp0250,"Dismantle S624 Wagon #4 & Remove",TT_Task,,"S624 TBM Removal",05-Nov-2015,06-Nov-2015,1,17-Oct-2015,17-Oct-2015,,-19,,,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,1
826_As-built,8260SWTDn0270,"Transport TBM components from site to the ferry pier at night - 623N1",TT_Mile,,"S623 TBM Removal",23-Jun-2016,23-Jun-2016,0,23-Jun-2016,23-Jun-2016,,0,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,2,1
826_As-built,8260SWTDn0280,"Transport TBM components from site to the ferry pier at night - 623N2",TT_Mile,,"S623 TBM Removal",01-Dec-2016,01-Dec-2016,0,07-Jul-2016,07-Jul-2016,,-147,,,01-Dec-2016,01-Dec-2016,01-Apr-2017,01-Apr-2017,3,1
826_As-built,8260SWTDn0195,"Move and shift TBM to dismantle location",TT_Task,,"S623 TBM Removal",07-Apr-2016,11-Apr-2016,4,25-Nov-2015,25-Nov-2015,,-134,,,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,3,1
826_As-built,8260SWTDn0200,"Dismantle Cutter Head & Remove",TT_Task,,"S623 TBM Removal",01-Apr-2016,05-Apr-2016,4,26-Nov-2015,05-Dec-2015,9,-127,5,125.00,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,1
826_As-built,8260SWTDn0206,"Dismantle TBM middle sheild & Remove",TT_Task,,"S623 TBM Removal",01-Apr-2016,04-Apr-2016,3,11-Dec-2015,12-Dec-2015,1,-112,-2,-66.67,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,1
826_As-built,8260SWTDn0208,"Dismantle S623 Link Bridge & Remove",TT_Task,,"S623 TBM Removal",01-Apr-2016,03-Apr-2016,2,16-Dec-2015,16-Dec-2015,,-107,,,01-Dec-2016,01-Dec-2016,01-Dec-2016,01-Dec-2016,1,1
